"area_code","item_code","Area","Item","share","category"
408,2511,"Democratic People's Republic of Korea","Wheat and products",0.0734035197070482,"starch"
192,2511,"Cuba","Wheat and products",0.145333715020947,"starch"
446,2511,"China, Macao SAR","Wheat and products",0.130754197515014,"starch"
408,2807,"Democratic People's Republic of Korea","Rice and products",0.345981164600356,"starch"
174,2511,"Comoros","Wheat and products",0.0617227928044196,"starch"
624,2511,"Guinea-Bissau","Wheat and products",0.017882892048018,"starch"
296,2511,"Kiribati","Wheat and products",0.140982250300842,"starch"
178,2511,"Congo","Wheat and products",0.132018394878768,"starch"
262,2511,"Djibouti","Wheat and products",0.430461560273042,"starch"
854,2511,"Burkina Faso","Wheat and products",0.0234179291710894,"starch"
384,2511,"Côte d'Ivoire","Wheat and products",0.0540818053162687,"starch"
116,2511,"Cambodia","Wheat and products",0.00635073198242925,"starch"
132,2511,"Cabo Verde","Wheat and products",0.112069400312705,"starch"
266,2511,"Gabon","Wheat and products",0.151524140676044,"starch"
270,2511,"Gambia","Wheat and products",0.137403923153491,"starch"
222,2511,"El Salvador","Wheat and products",0.0840192188778233,"starch"
332,2511,"Haiti","Wheat and products",0.0774268051181924,"starch"
120,2511,"Cameroon","Wheat and products",0.0543648625972459,"starch"
324,2511,"Guinea","Wheat and products",0.0510526163379955,"starch"
430,2511,"Liberia","Wheat and products",0.0397595449002927,"starch"
180,2511,"Democratic Republic of the Congo","Wheat and products",0.0285636347664468,"starch"
192,2807,"Cuba","Rice and products",0.201309434763738,"starch"
344,2511,"China, Hong Kong SAR","Wheat and products",0.124719445676854,"starch"
112,2511,"Belarus","Wheat and products",0.138509214533069,"starch"
258,2511,"French Polynesia","Wheat and products",0.172745058262475,"starch"
288,2511,"Ghana","Wheat and products",0.0378387939479699,"starch"
328,2511,"Guyana","Wheat and products",0.1624506585942,"starch"
100,2511,"Bulgaria","Wheat and products",0.284905687586525,"starch"
242,2511,"Fiji","Wheat and products",0.176825905402211,"starch"
124,2511,"Canada","Wheat and products",0.181899774338401,"starch"
308,2511,"Grenada","Wheat and products",0.322021119280195,"starch"
188,2511,"Costa Rica","Wheat and products",0.107332192352647,"starch"
152,2511,"Chile","Wheat and products",0.302512580313768,"starch"
214,2511,"Dominican Republic","Wheat and products",0.0750130877363064,"starch"
352,2511,"Iceland","Wheat and products",0.175274478014018,"starch"
156,2511,"China, mainland","Wheat and products",0.193637389053863,"starch"
170,2511,"Colombia","Wheat and products",0.0781201447251401,"starch"
462,2511,"Maldives","Wheat and products",0.19885435661619,"starch"
191,2511,"Croatia","Wheat and products",0.250814984367649,"starch"
208,2511,"Denmark","Wheat and products",0.190885114042883,"starch"
418,2511,"Lao People's Democratic Republic","Wheat and products",0.00389184831521191,"starch"
414,2511,"Kuwait","Wheat and products",0.205413671989797,"starch"
748,2511,"Eswatini","Wheat and products",0.0709765995302161,"starch"
246,2511,"Finland","Wheat and products",0.202664593919227,"starch"
678,2511,"Sao Tome and Principe","Wheat and products",0.167710121729252,"starch"
218,2511,"Ecuador","Wheat and products",0.104412349789677,"starch"
356,2511,"India","Wheat and products",0.210492604359759,"starch"
659,2511,"Saint Kitts and Nevis","Wheat and products",0.173536285731408,"starch"
203,2511,"Czechia","Wheat and products",0.215691353209332,"starch"
360,2511,"Indonesia","Wheat and products",0.0581989685385072,"starch"
388,2511,"Jamaica","Wheat and products",0.192330100289105,"starch"
231,2511,"Ethiopia","Wheat and products",0.186979533259596,"starch"
882,2511,"Samoa","Wheat and products",0.162458978087934,"starch"
368,2511,"Iraq","Wheat and products",0.421705735507844,"starch"
250,2511,"France","Wheat and products",0.222421416788856,"starch"
626,2511,"Timor-Leste","Wheat and products",0.0419263913099981,"starch"
233,2511,"Estonia","Wheat and products",0.19412982848228,"starch"
196,2511,"Cyprus","Wheat and products",0.280899826488126,"starch"
268,2511,"Georgia","Wheat and products",0.388846469890995,"starch"
364,2511,"Iran (Islamic Republic of)","Wheat and products",0.3935980845212,"starch"
426,2511,"Lesotho","Wheat and products",0.130926836978642,"starch"
818,2511,"Egypt","Wheat and products",0.32114565400229,"starch"
478,2511,"Mauritania","Wheat and products",0.247868045056075,"starch"
458,2511,"Malaysia","Wheat and products",0.100524955781071,"starch"
376,2511,"Israel","Wheat and products",0.23909351272146,"starch"
598,2511,"Papua New Guinea","Wheat and products",0.0903463816759054,"starch"
558,2511,"Nicaragua","Wheat and products",0.0821964135801732,"starch"
276,2511,"Germany","Wheat and products",0.186174608307285,"starch"
340,2511,"Honduras","Wheat and products",0.0902383081289119,"starch"
300,2511,"Greece","Wheat and products",0.237719136478372,"starch"
434,2511,"Libya","Wheat and products",0.381179562767401,"starch"
400,2511,"Jordan","Wheat and products",0.34796682251827,"starch"
608,2511,"Philippines","Wheat and products",0.066368682563772,"starch"
422,2511,"Lebanon","Wheat and products",0.29287505415589,"starch"
480,2511,"Mauritius","Wheat and products",0.252938634399309,"starch"
348,2511,"Hungary","Wheat and products",0.264730424041734,"starch"
320,2511,"Guatemala","Wheat and products",0.0984060480567026,"starch"
398,2511,"Kazakhstan","Wheat and products",0.26445352548954,"starch"
690,2511,"Seychelles","Wheat and products",0.249197405726736,"starch"
372,2511,"Ireland","Wheat and products",0.238517322502608,"starch"
417,2511,"Kyrgyzstan","Wheat and products",0.393998888822152,"starch"
591,2511,"Panama","Wheat and products",0.107244074928583,"starch"
408,2513,"Democratic People's Republic of Korea","Barley and products",0.00604797475627928,"starch"
662,2511,"Saint Lucia","Wheat and products",0.264251877028623,"starch"
694,2511,"Sierra Leone","Wheat and products",0.0251028945131343,"starch"
454,2511,"Malawi","Wheat and products",0.0328060054324428,"starch"
380,2511,"Italy","Wheat and products",0.271391754694916,"starch"
442,2511,"Luxembourg","Wheat and products",0.220255651026759,"starch"
450,2511,"Madagascar","Wheat and products",0.024648695153427,"starch"
496,2511,"Mongolia","Wheat and products",0.364966466862466,"starch"
446,2807,"China, Macao SAR","Rice and products",0.158164648150526,"starch"
499,2511,"Montenegro","Wheat and products",0.314553129014498,"starch"
562,2511,"Niger","Wheat and products",0.015468625660043,"starch"
504,2511,"Morocco","Wheat and products",0.36842927080176,"starch"
484,2511,"Mexico","Wheat and products",0.0756932213412347,"starch"
428,2511,"Latvia","Wheat and products",0.160695011949734,"starch"
104,2511,"Myanmar","Wheat and products",0.0184503494835989,"starch"
516,2511,"Namibia","Wheat and products",0.126956467204817,"starch"
600,2511,"Paraguay","Wheat and products",0.0797718480244941,"starch"
508,2511,"Mozambique","Wheat and products",0.0709346004158673,"starch"
440,2511,"Lithuania","Wheat and products",0.264709625155577,"starch"
404,2511,"Kenya","Wheat and products",0.134506495713151,"starch"
740,2511,"Suriname","Wheat and products",0.16343097293214,"starch"
686,2511,"Senegal","Wheat and products",0.112177124776538,"starch"
807,2511,"North Macedonia","Wheat and products",0.23940357026168,"starch"
548,2511,"Vanuatu","Wheat and products",0.0994961354409842,"starch"
578,2511,"Norway","Wheat and products",0.2215331153396,"starch"
566,2511,"Nigeria","Wheat and products",0.0661613621388105,"starch"
470,2511,"Malta","Wheat and products",0.264683267802534,"starch"
604,2511,"Peru","Wheat and products",0.130875540457072,"starch"
144,2511,"Sri Lanka","Wheat and products",0.10454045319269,"starch"
512,2511,"Oman","Wheat and products",0.128616715840475,"starch"
554,2511,"New Zealand","Wheat and products",0.192592380443223,"starch"
682,2511,"Saudi Arabia","Wheat and products",0.247064931982376,"starch"
646,2511,"Rwanda","Wheat and products",0.0207762643341583,"starch"
498,2511,"Republic of Moldova","Wheat and products",0.238515412443567,"starch"
795,2511,"Turkmenistan","Wheat and products",0.465094189721227,"starch"
410,2511,"Republic of Korea","Wheat and products",0.120803233109346,"starch"
528,2511,"Netherlands (Kingdom of the)","Wheat and products",0.175161818631611,"starch"
540,2511,"New Caledonia","Wheat and products",0.208308735347955,"starch"
586,2511,"Pakistan","Wheat and products",0.424023259575845,"starch"
670,2511,"Saint Vincent and the Grenadines","Wheat and products",0.169751537757068,"starch"
760,2511,"Syrian Arab Republic","Wheat and products",0.384299554450316,"starch"
616,2511,"Poland","Wheat and products",0.246576377147571,"starch"
620,2511,"Portugal","Wheat and products",0.184057235119268,"starch"
524,2511,"Nepal","Wheat and products",0.140882471206023,"starch"
703,2511,"Slovakia","Wheat and products",0.277635895408354,"starch"
710,2511,"South Africa","Wheat and products",0.154268933561,"starch"
788,2511,"Tunisia","Wheat and products",0.450395658369463,"starch"
642,2511,"Romania","Wheat and products",0.245826507061454,"starch"
643,2511,"Russian Federation","Wheat and products",0.291906002099075,"starch"
704,2511,"Viet Nam","Wheat and products",0.0275835275835276,"starch"
784,2511,"United Arab Emirates","Wheat and products",0.230920922894893,"starch"
705,2511,"Slovenia","Wheat and products",0.22103124016245,"starch"
762,2511,"Tajikistan","Wheat and products",0.498630209857169,"starch"
764,2511,"Thailand","Wheat and products",0.0317862145441812,"starch"
688,2511,"Serbia","Wheat and products",0.359094799753728,"starch"
756,2511,"Switzerland","Wheat and products",0.176419358012117,"starch"
780,2511,"Trinidad and Tobago","Wheat and products",0.236575899269582,"starch"
887,2511,"Yemen","Wheat and products",0.424711736280561,"starch"
716,2511,"Zimbabwe","Wheat and products",0.108370765095928,"starch"
858,2511,"Uruguay","Wheat and products",0.24478310337644,"starch"
834,2511,"United Republic of Tanzania","Wheat and products",0.0586296439818093,"starch"
296,2807,"Kiribati","Rice and products",0.205389864347446,"starch"
724,2511,"Spain","Wheat and products",0.202236701901951,"starch"
860,2511,"Uzbekistan","Wheat and products",0.471746304185695,"starch"
752,2511,"Sweden","Wheat and products",0.188482664190497,"starch"
792,2511,"Türkiye","Wheat and products",0.368231294758578,"starch"
800,2511,"Uganda","Wheat and products",0.0316844832109129,"starch"
192,2513,"Cuba","Barley and products",0,"starch"
840,2511,"United States of America","Wheat and products",0.158256604077038,"starch"
804,2511,"Ukraine","Wheat and products",0.25333423775239,"starch"
862,2511,"Venezuela (Bolivarian Republic of)","Wheat and products",0.124670268634336,"starch"
262,2807,"Djibouti","Rice and products",0.158666816781129,"starch"
826,2511,"United Kingdom of Great Britain and Northern Ireland","Wheat and products",0.22541761579347,"starch"
894,2511,"Zambia","Wheat and products",0.0337207186126927,"starch"
174,2807,"Comoros","Rice and products",0.312698009600213,"starch"
624,2807,"Guinea-Bissau","Rice and products",0.468927203404074,"starch"
132,2807,"Cabo Verde","Rice and products",0.211855628106195,"starch"
112,2807,"Belarus","Rice and products",0.00860993814772375,"starch"
462,2807,"Maldives","Rice and products",0.19796241972568,"starch"
678,2807,"Sao Tome and Principe","Rice and products",0.139655164994987,"starch"
266,2807,"Gabon","Rice and products",0.1231140683554,"starch"
258,2807,"French Polynesia","Rice and products",0.120503096214744,"starch"
308,2807,"Grenada","Rice and products",0.0252598254639369,"starch"
178,2807,"Congo","Rice and products",0.0697090533156107,"starch"
414,2807,"Kuwait","Rice and products",0.173126799302677,"starch"
854,2807,"Burkina Faso","Rice and products",0.0760629161439737,"starch"
332,2807,"Haiti","Rice and products",0.200159537711654,"starch"
352,2807,"Iceland","Rice and products",0.0110685069998829,"starch"
324,2807,"Guinea","Rice and products",0.328038191212546,"starch"
191,2807,"Croatia","Rice and products",0.00776445700519521,"starch"
384,2807,"Côte d'Ivoire","Rice and products",0.290687300024612,"starch"
426,2807,"Lesotho","Rice and products",0.0223341829174323,"starch"
270,2807,"Gambia","Rice and products",0.200749156170248,"starch"
124,2807,"Canada","Rice and products",0.0267973148549156,"starch"
180,2807,"Democratic Republic of the Congo","Rice and products",0.0280874200722182,"starch"
659,2807,"Saint Kitts and Nevis","Rice and products",0.0748247138491041,"starch"
408,2514,"Democratic People's Republic of Korea","Maize and products",0.179077513415596,"starch"
430,2807,"Liberia","Rice and products",0.425465087039242,"starch"
268,2807,"Georgia","Rice and products",0.0099514969058371,"starch"
120,2807,"Cameroon","Rice and products",0.0813491425939612,"starch"
222,2807,"El Salvador","Rice and products",0.0428622455054173,"starch"
446,2513,"China, Macao SAR","Barley and products",0.00105561974864838,"starch"
208,2807,"Denmark","Rice and products",0.0148705767083647,"starch"
246,2807,"Finland","Rice and products",0.0137597882714186,"starch"
116,2807,"Cambodia","Rice and products",0.577257309895068,"starch"
882,2807,"Samoa","Rice and products",0.0175910328977425,"starch"
203,2807,"Czechia","Rice and products",0.0123717120499256,"starch"
376,2807,"Israel","Rice and products",0.0430154078415701,"starch"
496,2807,"Mongolia","Rice and products",0.0259855925568448,"starch"
100,2807,"Bulgaria","Rice and products",0.00607118135671435,"starch"
422,2807,"Lebanon","Rice and products",0.0317648912287151,"starch"
344,2807,"China, Hong Kong SAR","Rice and products",0.14215948534593,"starch"
288,2807,"Ghana","Rice and products",0.0942330194840535,"starch"
434,2807,"Libya","Rice and products",0.0445515496191172,"starch"
233,2807,"Estonia","Rice and products",0.00764880500964226,"starch"
400,2807,"Jordan","Rice and products",0.0661139558251545,"starch"
499,2807,"Montenegro","Rice and products",0.00576433034787553,"starch"
328,2807,"Guyana","Rice and products",0.270095145308265,"starch"
242,2807,"Fiji","Rice and products",0.152000270129324,"starch"
231,2807,"Ethiopia","Rice and products",0.00630730275967348,"starch"
196,2807,"Cyprus","Rice and products",0.0163838502047981,"starch"
276,2807,"Germany","Rice and products",0.00838245902047111,"starch"
690,2807,"Seychelles","Rice and products",0.163447872854638,"starch"
478,2807,"Mauritania","Rice and products",0.169998631900571,"starch"
152,2807,"Chile","Rice and products",0.0272709860528286,"starch"
170,2807,"Colombia","Rice and products",0.0961429250050897,"starch"
188,2807,"Costa Rica","Rice and products",0.151072104413647,"starch"
156,2807,"China, mainland","Rice and products",0.279240617056191,"starch"
626,2807,"Timor-Leste","Rice and products",0.387129010141024,"starch"
428,2807,"Latvia","Rice and products",0.00688715853313803,"starch"
442,2807,"Luxembourg","Rice and products",0.00990872927085119,"starch"
516,2807,"Namibia","Rice and products",0.0267432380372166,"starch"
214,2807,"Dominican Republic","Rice and products",0.184302472127969,"starch"
372,2807,"Ireland","Rice and products",0.00951017599928978,"starch"
368,2807,"Iraq","Rice and products",0.134577554174224,"starch"
748,2807,"Eswatini","Rice and products",0.0964971677539565,"starch"
578,2807,"Norway","Rice and products",0.0128171869155495,"starch"
440,2807,"Lithuania","Rice and products",0.00993212016623886,"starch"
548,2807,"Vanuatu","Rice and products",0.159521739428086,"starch"
662,2807,"Saint Lucia","Rice and products",0.0534595021017226,"starch"
218,2807,"Ecuador","Rice and products",0.138067960152499,"starch"
598,2807,"Papua New Guinea","Rice and products",0.0594544227130538,"starch"
418,2807,"Lao People's Democratic Republic","Rice and products",0.492520354019202,"starch"
356,2807,"India","Rice and products",0.278200783042838,"starch"
558,2807,"Nicaragua","Rice and products",0.149281641779762,"starch"
360,2807,"Indonesia","Rice and products",0.463402289154316,"starch"
250,2807,"France","Rice and products",0.0156965954912023,"starch"
512,2807,"Oman","Rice and products",0.171973064753821,"starch"
388,2807,"Jamaica","Rice and products",0.122618729182774,"starch"
364,2807,"Iran (Islamic Republic of)","Rice and products",0.086409454535301,"starch"
498,2807,"Republic of Moldova","Rice and products",0.014186623613478,"starch"
458,2807,"Malaysia","Rice and products",0.297275263275426,"starch"
540,2807,"New Caledonia","Rice and products",0.0748001529716223,"starch"
296,2513,"Kiribati","Barley and products",0,"starch"
398,2807,"Kazakhstan","Rice and products",0.0269801566237902,"starch"
262,2513,"Djibouti","Barley and products",0,"starch"
348,2807,"Hungary","Rice and products",0.0077758505144479,"starch"
600,2807,"Paraguay","Rice and products",0.0190441174078135,"starch"
788,2807,"Tunisia","Rice and products",0.00332292393050966,"starch"
454,2807,"Malawi","Rice and products",0.0172836220460114,"starch"
591,2807,"Panama","Rice and products",0.226592345300779,"starch"
470,2807,"Malta","Rice and products",0.0124129896606961,"starch"
688,2807,"Serbia","Rice and products",0.00494346252609133,"starch"
480,2807,"Mauritius","Rice and products",0.192490525895885,"starch"
608,2807,"Philippines","Rice and products",0.438448265108833,"starch"
818,2807,"Egypt","Rice and products",0.106501006531066,"starch"
300,2807,"Greece","Rice and products",0.0092668364818294,"starch"
528,2807,"Netherlands (Kingdom of the)","Rice and products",0.00772533264023499,"starch"
562,2807,"Niger","Rice and products",0.0536384198951771,"starch"
320,2807,"Guatemala","Rice and products",0.0216630541394718,"starch"
504,2807,"Morocco","Rice and products",0.00340151675193421,"starch"
340,2807,"Honduras","Rice and products",0.0476888387824126,"starch"
703,2807,"Slovakia","Rice and products",0.00821374252446135,"starch"
417,2807,"Kyrgyzstan","Rice and products",0.0229105351672773,"starch"
192,2514,"Cuba","Maize and products",0.0029580790031797,"starch"
566,2807,"Nigeria","Rice and products",0.108270072793484,"starch"
694,2807,"Sierra Leone","Rice and products",0.393355834055769,"starch"
174,2513,"Comoros","Barley and products",4.16314533956695e-06,"starch"
795,2807,"Turkmenistan","Rice and products",0.0299535672039689,"starch"
554,2807,"New Zealand","Rice and products",0.0286847163350772,"starch"
756,2807,"Switzerland","Rice and products",0.010997818375413,"starch"
450,2807,"Madagascar","Rice and products",0.485986043399293,"starch"
887,2807,"Yemen","Rice and products",0.0668293383091718,"starch"
104,2807,"Myanmar","Rice and products",0.463840742783052,"starch"
380,2807,"Italy","Rice and products",0.0150604306970961,"starch"
807,2807,"North Macedonia","Rice and products",0.00788441038537572,"starch"
760,2807,"Syrian Arab Republic","Rice and products",0.0471032794529064,"starch"
670,2807,"Saint Vincent and the Grenadines","Rice and products",0.0860266743393698,"starch"
484,2807,"Mexico","Rice and products",0.017984650893669,"starch"
784,2807,"United Arab Emirates","Rice and products",0.152996888625956,"starch"
616,2807,"Poland","Rice and products",0.00244025727283819,"starch"
682,2807,"Saudi Arabia","Rice and products",0.118838730733285,"starch"
508,2807,"Mozambique","Rice and products",0.0754320658273092,"starch"
705,2807,"Slovenia","Rice and products",0.00992715927402388,"starch"
740,2807,"Suriname","Rice and products",0.226075486312689,"starch"
646,2807,"Rwanda","Rice and products",0.0336699223546748,"starch"
686,2807,"Senegal","Rice and products",0.256520623699439,"starch"
404,2807,"Kenya","Rice and products",0.0378491818937449,"starch"
604,2807,"Peru","Rice and products",0.189766059295862,"starch"
144,2807,"Sri Lanka","Rice and products",0.476664352387564,"starch"
752,2807,"Sweden","Rice and products",0.0186310769763452,"starch"
620,2807,"Portugal","Rice and products",0.0443269795808919,"starch"
762,2807,"Tajikistan","Rice and products",0.0335044462767419,"starch"
642,2807,"Romania","Rice and products",0.00840079882329024,"starch"
643,2807,"Russian Federation","Rice and products",0.0138682486477112,"starch"
410,2807,"Republic of Korea","Rice and products",0.269794087445279,"starch"
586,2807,"Pakistan","Rice and products",0.0376818750691742,"starch"
704,2807,"Viet Nam","Rice and products",0.564590022137192,"starch"
710,2807,"South Africa","Rice and products",0.0488890751196824,"starch"
858,2807,"Uruguay","Rice and products",0.0353925292053267,"starch"
716,2807,"Zimbabwe","Rice and products",0.0386407387774461,"starch"
826,2807,"United Kingdom of Great Britain and Northern Ireland","Rice and products",0.0216002890244201,"starch"
266,2513,"Gabon","Barley and products",0,"starch"
834,2807,"United Republic of Tanzania","Rice and products",0.084873346962955,"starch"
524,2807,"Nepal","Rice and products",0.323077780564613,"starch"
764,2807,"Thailand","Rice and products",0.419213989728026,"starch"
860,2807,"Uzbekistan","Rice and products",0.0157606345119754,"starch"
792,2807,"Türkiye","Rice and products",0.0231563859232898,"starch"
462,2513,"Maldives","Barley and products",2.77491477047491e-05,"starch"
862,2807,"Venezuela (Bolivarian Republic of)","Rice and products",0.101978560152975,"starch"
132,2513,"Cabo Verde","Barley and products",0,"starch"
804,2807,"Ukraine","Rice and products",0.00867919287059379,"starch"
800,2807,"Uganda","Rice and products",0.0206051613326338,"starch"
678,2513,"Sao Tome and Principe","Barley and products",0.0236487794802948,"starch"
724,2807,"Spain","Rice and products",0.0240832068194891,"starch"
780,2807,"Trinidad and Tobago","Rice and products",0.0581481821052739,"starch"
894,2807,"Zambia","Rice and products",0.0139666692665679,"starch"
840,2807,"United States of America","Rice and products",0.0190368970554729,"starch"
178,2513,"Congo","Barley and products",0.00505197113450364,"starch"
854,2513,"Burkina Faso","Barley and products",0.00103444948374023,"starch"
384,2513,"Côte d'Ivoire","Barley and products",0,"starch"
308,2513,"Grenada","Barley and products",0.00967238039697582,"starch"
446,2514,"China, Macao SAR","Maize and products",0.00107701744625612,"starch"
430,2513,"Liberia","Barley and products",0,"starch"
258,2513,"French Polynesia","Barley and products",0.00313575552109586,"starch"
882,2513,"Samoa","Barley and products",0,"starch"
192,2515,"Cuba","Rye and products",0,"starch"
222,2513,"El Salvador","Barley and products",0,"starch"
414,2513,"Kuwait","Barley and products",2.85320543364443e-06,"starch"
288,2513,"Ghana","Barley and products",0.00013266028083161,"starch"
120,2513,"Cameroon","Barley and products",0.000831878438639146,"starch"
116,2513,"Cambodia","Barley and products",0,"starch"
112,2513,"Belarus","Barley and products",0.00492855650588451,"starch"
180,2513,"Democratic Republic of the Congo","Barley and products",0,"starch"
690,2513,"Seychelles","Barley and products",0,"starch"
352,2513,"Iceland","Barley and products",0.0052737999099971,"starch"
344,2513,"China, Hong Kong SAR","Barley and products",7.50319701438004e-05,"starch"
548,2513,"Vanuatu","Barley and products",0.00341956993516851,"starch"
426,2513,"Lesotho","Barley and products",0.000640151739671626,"starch"
328,2513,"Guyana","Barley and products",0,"starch"
124,2513,"Canada","Barley and products",0.00415992341182102,"starch"
662,2513,"Saint Lucia","Barley and products",0,"starch"
408,2516,"Democratic People's Republic of Korea","Oats",0.000745040368527157,"starch"
242,2513,"Fiji","Barley and products",0,"starch"
748,2513,"Eswatini","Barley and products",1.86792814080442e-05,"starch"
191,2513,"Croatia","Barley and products",0.00118118512240615,"starch"
598,2513,"Papua New Guinea","Barley and products",0,"starch"
296,2514,"Kiribati","Maize and products",0,"starch"
478,2513,"Mauritania","Barley and products",0.000785780185009138,"starch"
434,2513,"Libya","Barley and products",0.0113188719607639,"starch"
558,2513,"Nicaragua","Barley and products",0,"starch"
516,2513,"Namibia","Barley and products",0,"starch"
188,2513,"Costa Rica","Barley and products",4.52217955139979e-05,"starch"
214,2513,"Dominican Republic","Barley and products",3.49006301502666e-05,"starch"
360,2513,"Indonesia","Barley and products",0.000130370597595813,"starch"
418,2513,"Lao People's Democratic Republic","Barley and products",0.000111195666148912,"starch"
268,2513,"Georgia","Barley and products",0.00224699491699208,"starch"
496,2513,"Mongolia","Barley and products",0.00556745359419725,"starch"
422,2513,"Lebanon","Barley and products",0.00231065131483937,"starch"
246,2513,"Finland","Barley and products",0.00984447970399111,"starch"
208,2513,"Denmark","Barley and products",3.98751338665208e-05,"starch"
458,2513,"Malaysia","Barley and products",0.00059549339108674,"starch"
454,2513,"Malawi","Barley and products",0,"starch"
400,2513,"Jordan","Barley and products",0.00087133529352876,"starch"
376,2513,"Israel","Barley and products",0.00247824252919497,"starch"
600,2513,"Paraguay","Barley and products",0.000601941178958739,"starch"
233,2513,"Estonia","Barley and products",0.0297408816400821,"starch"
499,2513,"Montenegro","Barley and products",3.61022777528739e-05,"starch"
562,2513,"Niger","Barley and products",0.000482169527669866,"starch"
591,2513,"Panama","Barley and products",0,"starch"
100,2513,"Bulgaria","Barley and products",0.00281206737425011,"starch"
388,2513,"Jamaica","Barley and products",0,"starch"
203,2513,"Czechia","Barley and products",0.001480948782331,"starch"
231,2513,"Ethiopia","Barley and products",0.0527939523021655,"starch"
450,2513,"Madagascar","Barley and products",4.7796577765032e-06,"starch"
540,2513,"New Caledonia","Barley and products",0,"starch"
694,2513,"Sierra Leone","Barley and products",2.52501872722223e-05,"starch"
368,2513,"Iraq","Barley and products",0.0145103708504136,"starch"
740,2513,"Suriname","Barley and products",0.000509990835503031,"starch"
152,2513,"Chile","Barley and products",0.00211384095697446,"starch"
480,2513,"Mauritius","Barley and products",0.00258626421115617,"starch"
608,2513,"Philippines","Barley and products",0.000419949689195651,"starch"
196,2513,"Cyprus","Barley and products",0.0228947733353176,"starch"
508,2513,"Mozambique","Barley and products",0.00142716181135208,"starch"
566,2513,"Nigeria","Barley and products",0,"starch"
340,2513,"Honduras","Barley and products",3.49881429071259e-05,"starch"
512,2513,"Oman","Barley and products",0,"starch"
156,2513,"China, mainland","Barley and products",0.000279523428996116,"starch"
170,2513,"Colombia","Barley and products",0.00218230653013262,"starch"
276,2513,"Germany","Barley and products",0.000563805354492616,"starch"
218,2513,"Ecuador","Barley and products",0,"starch"
578,2513,"Norway","Barley and products",0.0122983457412792,"starch"
262,2514,"Djibouti","Maize and products",0.00199318647135107,"starch"
372,2513,"Ireland","Barley and products",0.000246909470226602,"starch"
428,2513,"Latvia","Barley and products",0.0396975303883021,"starch"
356,2513,"India","Barley and products",0.00206577390168274,"starch"
442,2513,"Luxembourg","Barley and products",0.00753179656013088,"starch"
104,2513,"Myanmar","Barley and products",0,"starch"
446,2515,"China, Macao SAR","Rye and products",0,"starch"
144,2513,"Sri Lanka","Barley and products",0,"starch"
795,2513,"Turkmenistan","Barley and products",6.00271887855088e-05,"starch"
670,2513,"Saint Vincent and the Grenadines","Barley and products",0,"starch"
440,2513,"Lithuania","Barley and products",0.0162172899589369,"starch"
364,2513,"Iran (Islamic Republic of)","Barley and products",0.00168232649699136,"starch"
498,2513,"Republic of Moldova","Barley and products",0.0039764403384459,"starch"
784,2513,"United Arab Emirates","Barley and products",5.20388264422972e-05,"starch"
788,2513,"Tunisia","Barley and products",0.00817087590576964,"starch"
686,2513,"Senegal","Barley and products",0,"starch"
624,2514,"Guinea-Bissau","Maize and products",0.0189709928256119,"starch"
174,2514,"Comoros","Maize and products",0.023600870930005,"starch"
250,2513,"France","Barley and products",0.000366568914956012,"starch"
646,2513,"Rwanda","Barley and products",4.72295165586685e-06,"starch"
887,2513,"Yemen","Barley and products",0.00430601406631262,"starch"
470,2513,"Malta","Barley and products",6.40745594874035e-05,"starch"
300,2513,"Greece","Barley and products",0.000899021449729718,"starch"
528,2513,"Netherlands (Kingdom of the)","Barley and products",0.00129955940239056,"starch"
703,2513,"Slovakia","Barley and products",0.0020765879842849,"starch"
688,2513,"Serbia","Barley and products",0,"starch"
417,2513,"Kyrgyzstan","Barley and products",0.000101357438885218,"starch"
807,2513,"North Macedonia","Barley and products",0,"starch"
192,2516,"Cuba","Oats",3.07812591381863e-05,"starch"
398,2513,"Kazakhstan","Barley and products",0.0151170315647109,"starch"
348,2513,"Hungary","Barley and products",0.000131404317945888,"starch"
682,2513,"Saudi Arabia","Barley and products",5.9339257369194e-06,"starch"
504,2513,"Morocco","Barley and products",0.102394533079827,"starch"
862,2513,"Venezuela (Bolivarian Republic of)","Barley and products",0,"starch"
818,2513,"Egypt","Barley and products",0.000203431618131526,"starch"
760,2513,"Syrian Arab Republic","Barley and products",3.56180706662522e-05,"starch"
484,2513,"Mexico","Barley and products",3.49710376224781e-05,"starch"
320,2513,"Guatemala","Barley and products",0,"starch"
380,2513,"Italy","Barley and products",0.00121874734682811,"starch"
756,2513,"Switzerland","Barley and products",0.00251725913880803,"starch"
616,2513,"Poland","Barley and products",0.00922068640951003,"starch"
554,2513,"New Zealand","Barley and products",0.00142882600781558,"starch"
705,2513,"Slovenia","Barley and products",0.00380255394483803,"starch"
762,2513,"Tajikistan","Barley and products",0.0158434626876258,"starch"
659,2514,"Saint Kitts and Nevis","Maize and products",0.00247298296078784,"starch"
270,2514,"Gambia","Maize and products",0.061171108466737,"starch"
800,2513,"Uganda","Barley and products",0.000803384050367261,"starch"
404,2513,"Kenya","Barley and products",8.72524212546898e-05,"starch"
430,2514,"Liberia","Maize and products",0.000759132122201293,"starch"
620,2513,"Portugal","Barley and products",0.00402791010800048,"starch"
752,2513,"Sweden","Barley and products",0.00361982404507468,"starch"
780,2513,"Trinidad and Tobago","Barley and products",0,"starch"
604,2513,"Peru","Barley and products",0.0139592340951204,"starch"
